fecha,hora,num_transacciones,num_usuarios_activos,tiempo_promedio_procesamiento,tiempo_mediano_procesamiento,tiempo_p95_procesamiento,tiempo_max_procesamiento,volumen_total_usd,volumen_promedio_usd,comisiones_totales_usd,num_transacciones_exitosas,num_transacciones_fallidas,tasa_error,num_compra,num_retiro,num_swap,num_venta,num_validaciones_manuales,tasa_validacion_manual,num_fraudes,tasa_fraude
2024-12-02,5,9,9,43.22222222222222,40.0,79.0,79,26554.420000000002,2950.4911111111114,132.77,9.0,0.0,0.0,1,0,3,5,1.0,11.11,3.0,33.33
2024-12-02,6,17,17,63.8235294117647,59.0,139.99999999999994,196,68788.98999999999,4046.4111764705876,343.95,15.0,2.0,11.76,7,0,3,7,3.0,17.65,5.0,29.41
2024-12-02,7,23,23,48.43478260869565,45.0,103.89999999999998,108,77799.23,3382.5752173913042,389.0,23.0,0.0,0.0,10,0,3,10,3.0,13.04,7.0,30.43
2024-12-02,8,11,11,62.63636363636363,50.0,143.0,176,36458.92,3314.447272727273,182.3,11.0,0.0,0.0,6,1,0,4,2.0,18.18,4.0,36.36
2024-12-02,9,10,10,47.4,54.5,69.1,70,13774.28,1377.428,68.87,10.0,0.0,0.0,3,0,2,5,1.0,10.0,4.0,40.0
2024-12-02,10,13,13,53.53846153846154,51.0,106.0,106,57751.88,4442.452307692308,288.78000000000003,12.0,1.0,7.69,4,0,1,8,3.0,23.08,3.0,23.08
2024-12-02,11,15,15,49.53333333333333,49.0,111.99999999999994,154,36570.08,2438.0053333333335,182.85999999999999,15.0,0.0,0.0,7,3,0,5,1.0,6.67,6.0,40.0
2024-12-02,12,14,14,38.42857142857143,30.0,87.24999999999997,136,30673.989999999998,2190.9992857142856,153.36,14.0,0.0,0.0,9,0,0,5,1.0,7.14,3.0,21.43
2024-12-02,13,16,16,34.5625,31.5,66.0,78,39551.63,2471.976875,197.76,16.0,0.0,0.0,7,0,0,9,1.0,6.25,7.0,43.75
2024-12-02,14,13,13,57.15384615384615,51.0,115.19999999999995,138,44844.49,3449.576153846154,224.22,12.0,1.0,7.69,6,3,1,3,3.0,23.08,3.0,23.08
2024-12-02,15,7,7,56.57142857142857,34.0,138.5999999999999,174,17094.68,2442.097142857143,85.48,7.0,0.0,0.0,3,1,1,2,1.0,14.29,3.0,42.86
2024-12-02,16,17,17,51.88235294117647,46.0,114.8,122,72569.78,4268.810588235294,362.87,16.0,1.0,5.88,7,2,2,6,4.0,23.53,3.0,17.65
2024-12-02,17,11,11,49.63636363636363,35.0,112.5,114,61064.89,5551.353636363637,305.34000000000003,11.0,0.0,0.0,3,0,5,3,4.0,36.36,2.0,18.18
2024-12-02,18,102,100,108.49019607843137,107.5,174.95,220,253297.67,2483.3104901960787,1266.47,86.0,16.0,15.69,54,7,21,20,12.0,11.76,19.0,18.63
2024-12-02,19,95,94,114.93684210526315,110.0,197.7,241,263501.61,2773.7011578947368,1317.55,76.0,19.0,20.0,50,6,13,26,12.0,12.63,26.0,27.37
2024-12-02,20,94,93,116.25531914893617,112.0,193.35,220,375109.79,3990.5296808510634,1875.57,80.0,14.0,14.89,35,8,12,39,18.0,19.15,20.0,21.28
2024-12-02,21,101,101,109.15841584158416,101.0,169.0,240,241012.14,2386.258811881188,1205.06,83.0,18.0,17.82,44,6,12,39,9.0,8.91,24.0,23.76
2024-12-02,22,94,91,115.17021276595744,110.5,192.09999999999997,223,295513.32,3143.7587234042553,1477.51,82.0,12.0,12.77,42,5,13,34,14.0,14.89,29.0,30.85
2024-12-02,23,91,89,108.6923076923077,102.0,193.0,244,281423.28,3092.5635164835167,1407.14,75.0,16.0,17.58,41,8,10,32,15.0,16.48,28.0,30.77
2024-12-03,0,14,14,50.857142857142854,47.5,98.54999999999998,133,33564.229999999996,2397.4449999999997,167.81,13.0,1.0,7.14,10,0,2,2,1.0,7.14,4.0,28.57
2024-12-03,1,12,12,33.75,32.5,64.44999999999999,76,14166.699999999999,1180.5583333333332,70.83,11.0,1.0,8.33,5,0,3,4,0.0,0.0,5.0,41.67
2024-12-03,2,6,6,58.166666666666664,54.5,109.5,122,21191.39,3531.898333333333,105.97,5.0,1.0,16.67,3,0,1,2,1.0,16.67,0.0,0.0
2024-12-03,3,13,13,55.92307692307692,41.0,130.19999999999996,144,26349.27,2026.866923076923,131.74,13.0,0.0,0.0,6,0,3,4,2.0,15.38,2.0,15.38
2024-12-03,4,12,12,58.166666666666664,46.5,108.99999999999999,120,31107.69,2592.3075,155.56,12.0,0.0,0.0,6,2,0,4,2.0,16.67,4.0,33.33
2024-12-03,5,18,18,53.94444444444444,47.5,151.15,152,54060.06,3003.3366666666666,270.3,16.0,2.0,11.11,9,0,1,8,2.0,11.11,4.0,22.22
2024-12-03,6,11,11,49.54545454545455,33.0,137.5,193,16222.95,1474.8136363636365,81.12,10.0,1.0,9.09,3,0,1,7,1.0,9.09,4.0,36.36
2024-12-03,7,14,14,59.785714285714285,50.0,124.24999999999997,173,32313.32,2308.094285714286,161.56,13.0,1.0,7.14,3,3,1,7,1.0,7.14,2.0,14.29
2024-12-03,8,15,15,72.66666666666667,51.0,176.0,183,72606.55,4840.4366666666665,363.05,15.0,0.0,0.0,10,1,3,1,5.0,33.33,3.0,20.0
2024-12-03,9,12,12,56.583333333333336,41.0,149.95,156,28140.26,2345.0216666666665,140.7,12.0,0.0,0.0,2,2,3,5,2.0,16.67,1.0,8.33
2024-12-03,10,14,14,56.142857142857146,46.5,100.99999999999997,140,38987.64,2784.8314285714287,194.94,11.0,3.0,21.43,7,1,1,5,3.0,21.43,5.0,35.71
2024-12-03,11,13,13,40.30769230769231,42.0,80.59999999999991,119,23435.86,1802.7584615384617,117.18,12.0,1.0,7.69,6,0,2,5,1.0,7.69,2.0,15.38
2024-12-03,12,11,11,70.81818181818181,65.0,145.5,157,67794.77,6163.16090909091,338.98,9.0,2.0,18.18,4,0,4,3,5.0,45.45,2.0,18.18
2024-12-03,13,13,13,58.69230769230769,47.0,127.79999999999998,135,86069.99,6620.768461538462,430.34,12.0,1.0,7.69,7,0,2,4,5.0,38.46,6.0,46.15
2024-12-03,14,6,6,35.0,33.5,57.0,58,23318.64,3886.44,116.60000000000001,5.0,1.0,16.67,2,1,1,2,1.0,16.67,3.0,50.0
2024-12-03,15,15,15,63.733333333333334,55.0,139.59999999999997,162,39823.19,2654.8793333333333,199.12,14.0,1.0,6.67,8,0,3,4,3.0,20.0,4.0,26.67
2024-12-03,16,11,11,41.27272727272727,39.0,77.0,87,19941.72,1812.8836363636365,99.72,10.0,1.0,9.09,5,1,0,5,1.0,9.09,5.0,45.45
2024-12-03,17,17,16,54.411764705882355,34.0,147.79999999999998,159,40881.32,2404.783529411765,204.42000000000002,15.0,2.0,11.76,9,0,5,3,3.0,17.65,2.0,11.76
2024-12-03,18,96,92,115.47916666666667,106.0,209.25,253,346576.39,3610.1707291666667,1732.84,83.0,13.0,13.54,42,4,20,30,21.0,21.88,25.0,26.04
2024-12-03,19,99,99,109.76767676767676,107.0,179.39999999999998,242,316198.05,3193.919696969697,1581.01,84.0,15.0,15.15,45,4,18,32,14.0,14.14,20.0,20.2
2024-12-03,20,102,102,119.55882352941177,119.5,181.4999999999999,262,310180.55,3040.985784313725,1550.94,85.0,17.0,16.67,44,5,17,36,16.0,15.69,25.0,24.51
2024-12-03,21,100,97,114.47,108.0,212.49999999999997,258,333189.89,3331.8989,1665.92,81.0,19.0,19.0,45,2,16,37,17.0,17.0,19.0,19.0
2024-12-03,22,99,98,118.8080808080808,118.0,177.4999999999998,280,292452.25,2954.063131313131,1462.25,85.0,14.0,14.14,53,3,14,29,13.0,13.13,28.0,28.28
2024-12-03,23,92,92,118.45652173913044,106.5,210.60000000000002,267,318633.29,3463.4053260869564,1593.15,78.0,14.0,15.22,37,2,14,39,19.0,20.65,31.0,33.7
2024-12-04,0,14,14,70.85714285714286,46.5,166.74999999999997,196,72975.15,5212.510714285714,364.87,13.0,1.0,7.14,7,0,4,3,4.0,28.57,6.0,42.86
2024-12-04,1,10,10,50.6,54.5,79.19999999999999,81,16644.85,1664.485,83.23,9.0,1.0,10.0,2,1,2,5,0.0,0.0,7.0,70.0
2024-12-04,2,14,14,68.0,51.0,164.29999999999998,176,77663.37,5547.3835714285715,388.34,12.0,2.0,14.29,5,0,2,7,5.0,35.71,1.0,7.14
2024-12-04,3,15,15,64.26666666666667,50.0,148.6,150,75616.86,5041.124,378.11,15.0,0.0,0.0,2,0,3,10,4.0,26.67,5.0,33.33
2024-12-04,4,8,8,54.875,58.0,123.14999999999996,148,21399.08,2674.885,106.97,8.0,0.0,0.0,5,0,1,2,1.0,12.5,4.0,50.0
2024-12-04,5,16,16,63.4375,57.0,144.5,152,72097.73,4506.108125,360.48,16.0,0.0,0.0,7,0,1,8,4.0,25.0,4.0,25.0
2024-12-04,6,22,22,49.95454545454545,49.0,73.0,89,51601.79,2345.535909090909,257.99,19.0,3.0,13.64,10,0,5,7,2.0,9.09,7.0,31.82
2024-12-04,7,10,10,37.3,29.0,66.64999999999999,68,21661.489999999998,2166.149,108.30999999999999,9.0,1.0,10.0,4,0,2,4,1.0,10.0,4.0,40.0
2024-12-04,8,20,20,59.95,51.0,116.30000000000004,160,65795.14,3289.757,328.96999999999997,17.0,3.0,15.0,8,1,1,10,4.0,20.0,6.0,30.0
2024-12-04,9,13,13,57.76923076923077,50.0,129.39999999999995,148,42740.43,3287.7253846153844,213.68,11.0,2.0,15.38,7,0,0,6,2.0,15.38,6.0,46.15
2024-12-04,10,7,7,56.42857142857143,44.0,93.89999999999999,96,6653.42,950.4885714285714,33.27,7.0,0.0,0.0,5,1,0,1,0.0,0.0,4.0,57.14
2024-12-04,11,17,17,41.05882352941177,39.0,77.99999999999999,98,34675.08,2039.7105882352942,173.36,16.0,1.0,5.88,9,1,4,3,1.0,5.88,4.0,23.53
2024-12-04,12,22,22,48.77272727272727,41.5,127.44999999999999,140,87072.81,3957.855,435.36,21.0,1.0,4.55,12,0,3,7,4.0,18.18,5.0,22.73
2024-12-04,13,13,13,47.46153846153846,43.0,106.6,109,39582.96,3044.8430769230768,197.91,13.0,0.0,0.0,7,0,2,4,2.0,15.38,4.0,30.77
2024-12-04,14,9,9,58.22222222222222,59.0,122.59999999999998,149,14601.86,1622.4288888888889,73.00999999999999,9.0,0.0,0.0,4,0,1,4,1.0,11.11,2.0,22.22
2024-12-04,15,13,13,61.84615384615385,53.0,141.59999999999994,165,60336.47,4641.266923076923,301.66999999999996,11.0,2.0,15.38,7,0,3,3,4.0,30.77,4.0,30.77
2024-12-04,16,15,15,58.53333333333333,41.0,127.69999999999993,176,63620.759999999995,4241.384,318.09,14.0,1.0,6.67,10,1,0,4,3.0,20.0,5.0,33.33
2024-12-04,17,5,5,51.0,32.0,123.79999999999998,144,11908.23,2381.6459999999997,59.54,5.0,0.0,0.0,5,0,0,0,1.0,20.0,3.0,60.0
2024-12-04,18,94,94,124.26595744680851,117.5,213.09999999999997,271,315874.75,3360.369680851064,1579.4,78.0,16.0,17.02,39,2,16,37,19.0,20.21,37.0,39.36
2024-12-04,19,84,84,113.89285714285714,111.5,184.54999999999998,268,296147.8,3525.5690476190475,1480.73,70.0,14.0,16.67,36,4,11,33,15.0,17.86,25.0,29.76
2024-12-04,20,104,104,105.625,101.5,155.85,270,245894.53,2364.3704807692307,1229.47,89.0,15.0,14.42,48,3,20,33,9.0,8.65,16.0,15.38
2024-12-04,21,111,110,118.38738738738739,113.0,182.0,253,332486.81,2995.3766666666666,1662.43,92.0,19.0,17.12,52,1,17,41,15.0,13.51,37.0,33.33
2024-12-04,22,82,81,117.95121951219512,115.5,215.95000000000005,246,217886.21,2657.1489024390244,1089.44,65.0,17.0,20.73,33,3,17,29,12.0,14.63,19.0,23.17
2024-12-04,23,88,87,122.3409090909091,119.5,194.49999999999991,259,311956.06,3544.9552272727274,1559.79,75.0,13.0,14.77,43,2,14,29,15.0,17.05,26.0,29.55
2024-12-05,0,16,16,62.8125,42.5,159.75,168,63844.68,3990.2925,319.21000000000004,14.0,2.0,12.5,9,0,4,3,4.0,25.0,8.0,50.0
2024-12-05,1,14,14,43.92857142857143,40.0,94.74999999999999,124,43669.62,3119.2585714285715,218.36,13.0,1.0,7.14,9,0,1,4,2.0,14.29,1.0,7.14
2024-12-05,2,9,9,48.44444444444444,34.0,113.8,121,48391.74,5376.86,241.96,8.0,1.0,11.11,2,0,4,3,3.0,33.33,3.0,33.33
2024-12-05,3,8,8,64.375,53.5,124.14999999999999,128,43904.19,5488.02375,219.53,8.0,0.0,0.0,5,0,1,2,3.0,37.5,3.0,37.5
2024-12-05,4,14,14,74.57142857142857,53.5,169.45,187,61866.05,4419.003571428571,309.33000000000004,14.0,0.0,0.0,7,0,2,5,5.0,35.71,3.0,21.43
2024-12-05,5,15,15,48.733333333333334,32.0,179.3,180,49610.78,3307.385333333333,248.08,15.0,0.0,0.0,6,1,2,6,2.0,13.33,3.0,20.0
2024-12-05,6,14,14,51.285714285714285,50.5,118.05,133,54314.46,3879.6042857142857,271.58000000000004,12.0,2.0,14.29,9,2,0,3,3.0,21.43,2.0,14.29
2024-12-05,7,17,17,47.294117647058826,43.0,91.79999999999998,119,49877.5,2933.970588235294,249.37,15.0,2.0,11.76,4,0,3,10,3.0,17.65,7.0,41.18
2024-12-05,8,13,13,65.07692307692308,53.0,148.99999999999991,182,46067.86,3543.6815384615384,230.36,12.0,1.0,7.69,5,1,2,5,2.0,15.38,3.0,23.08
2024-12-05,9,7,7,52.0,49.0,96.69999999999999,103,27644.440000000002,3949.2057142857147,138.23000000000002,6.0,1.0,14.29,2,1,0,4,1.0,14.29,1.0,14.29
2024-12-05,10,7,7,52.285714285714285,39.0,123.99999999999994,151,26382.43,3768.9185714285713,131.91,7.0,0.0,0.0,3,0,3,1,1.0,14.29,2.0,28.57
2024-12-05,11,17,17,40.411764705882355,34.0,83.19999999999999,92,22116.3,1300.9588235294118,110.58,16.0,1.0,5.88,9,0,2,6,0.0,0.0,3.0,17.65
2024-12-05,12,10,10,42.3,45.0,63.04999999999999,68,17056.96,1705.696,85.28,10.0,0.0,0.0,3,1,2,4,0.0,0.0,1.0,10.0
2024-12-05,13,12,12,53.166666666666664,49.5,89.6,94,51417.649999999994,4284.804166666666,257.09,11.0,1.0,8.33,6,0,4,2,3.0,25.0,3.0,25.0
2024-12-05,14,20,20,51.85,49.0,101.15000000000003,142,76554.77,3827.7385000000004,382.78,20.0,0.0,0.0,13,1,3,3,5.0,25.0,6.0,30.0
2024-12-05,15,6,6,86.83333333333333,88.0,136.25,146,60645.51,10107.585000000001,303.23,6.0,0.0,0.0,4,0,0,2,4.0,66.67,0.0,0.0
2024-12-05,16,12,12,42.75,37.5,88.74999999999996,119,21598.1,1799.8416666666665,107.99,10.0,2.0,16.67,5,0,5,2,1.0,8.33,3.0,25.0
2024-12-05,17,14,14,40.5,37.5,79.6,103,29834.51,2131.0364285714286,149.15,14.0,0.0,0.0,5,1,3,5,0.0,0.0,5.0,35.71
2024-12-05,18,86,85,113.01162790697674,106.0,184.5,227,273672.9,3182.243023255814,1368.3799999999999,67.0,19.0,22.09,43,4,13,26,14.0,16.28,21.0,24.42
2024-12-05,19,94,93,117.64893617021276,109.5,196.35,267,308035.3,3276.9712765957447,1540.17,73.0,21.0,22.34,42,4,11,37,16.0,17.02,25.0,26.6
2024-12-05,20,100,98,117.05,109.5,214.25,252,338622.83,3386.2283,1693.07,80.0,20.0,20.0,51,5,15,29,16.0,16.0,34.0,34.0
2024-12-05,21,88,88,112.7159090909091,108.0,185.59999999999997,239,287232.35000000003,3264.0039772727278,1436.12,76.0,12.0,13.64,48,4,13,23,12.0,13.64,18.0,20.45
2024-12-05,22,89,89,115.50561797752809,107.0,203.59999999999994,241,246998.22,2775.2608988764046,1234.98,75.0,14.0,15.73,47,3,13,26,11.0,12.36,24.0,26.97
2024-12-05,23,115,111,112.69565217391305,111.0,181.3,237,296499.54,2578.256869565217,1482.49,97.0,18.0,15.65,52,9,21,33,11.0,9.57,33.0,28.7
2024-12-06,0,16,16,45.0,33.0,90.75,114,48169.29,3010.580625,240.83,14.0,2.0,12.5,10,1,4,1,2.0,12.5,5.0,31.25
2024-12-06,1,10,10,47.9,50.0,76.6,82,35445.96,3544.596,177.21999999999997,10.0,0.0,0.0,5,0,2,3,2.0,20.0,3.0,30.0
2024-12-06,2,13,13,47.23076923076923,38.0,122.59999999999992,155,64304.090000000004,4946.468461538462,321.52,13.0,0.0,0.0,5,1,2,5,3.0,23.08,3.0,23.08
2024-12-06,3,12,12,45.75,43.5,76.85,84,34314.96,2859.58,171.57,10.0,2.0,16.67,8,0,2,2,1.0,8.33,2.0,16.67
2024-12-06,4,15,15,37.266666666666666,29.0,87.79999999999991,148,33721.44,2248.096,168.6,15.0,0.0,0.0,9,1,2,3,1.0,6.67,6.0,40.0
2024-12-06,5,9,9,44.55555555555556,36.0,98.99999999999999,113,48811.47,5423.496666666667,244.07,8.0,1.0,11.11,4,0,0,5,2.0,22.22,0.0,0.0
2024-12-06,6,15,15,50.333333333333336,45.0,85.8,90,26976.76,1798.4506666666666,134.9,15.0,0.0,0.0,7,0,2,6,1.0,6.67,5.0,33.33
2024-12-06,7,15,15,50.6,55.0,74.19999999999999,84,37118.14,2474.5426666666667,185.57999999999998,13.0,2.0,13.33,7,2,2,4,1.0,6.67,1.0,6.67
2024-12-06,8,19,19,50.21052631578947,39.0,110.69999999999983,180,47478.89,2498.888947368421,237.39000000000001,19.0,0.0,0.0,8,1,2,8,2.0,10.53,3.0,15.79
2024-12-06,9,9,9,33.111111111111114,23.0,94.79999999999997,132,24127.68,2680.8533333333335,120.63000000000001,9.0,0.0,0.0,5,1,0,3,1.0,11.11,3.0,33.33
2024-12-06,10,16,16,50.3125,42.5,108.25,163,36320.79,2270.049375,181.6,15.0,1.0,6.25,7,3,1,5,1.0,6.25,4.0,25.0
2024-12-06,11,7,7,78.85714285714286,45.0,156.7,160,23607.7,3372.5285714285715,118.03,6.0,1.0,14.29,5,0,0,2,2.0,28.57,3.0,42.86
2024-12-06,12,18,18,44.72222222222222,42.5,76.89999999999999,82,30301.16,1683.3977777777777,151.52,18.0,0.0,0.0,8,1,1,8,1.0,5.56,4.0,22.22
2024-12-06,13,12,12,31.916666666666668,26.0,73.54999999999998,84,15226.18,1268.8483333333334,76.14,12.0,0.0,0.0,4,0,4,4,0.0,0.0,3.0,25.0
2024-12-06,14,8,8,38.75,26.0,79.85,83,10534.33,1316.79125,52.660000000000004,7.0,1.0,12.5,3,1,1,3,0.0,0.0,2.0,25.0
2024-12-06,15,15,15,63.6,72.0,118.89999999999999,128,74092.26000000001,4939.484,370.43,13.0,2.0,13.33,6,1,0,8,4.0,26.67,2.0,13.33
2024-12-06,16,13,13,49.84615384615385,45.0,123.19999999999999,128,47791.11,3676.2392307692307,238.97,13.0,0.0,0.0,7,0,1,5,3.0,23.08,5.0,38.46
2024-12-06,17,19,18,65.73684210526316,52.0,160.99999999999997,170,94536.95,4975.628947368421,472.71,17.0,2.0,10.53,4,0,3,12,6.0,31.58,5.0,26.32
2024-12-06,18,96,94,114.5625,115.0,180.25,228,337940.26,3520.211041666667,1689.74,79.0,17.0,17.71,45,5,10,36,17.0,17.71,20.0,20.83
2024-12-06,19,92,92,116.23913043478261,115.5,207.75000000000006,254,240885.13,2618.316630434783,1204.42,81.0,11.0,11.96,39,6,11,36,10.0,10.87,25.0,27.17
2024-12-06,20,96,95,114.09375,111.0,200.75,223,285933.06,2978.469375,1429.69,82.0,14.0,14.58,41,2,15,38,15.0,15.62,18.0,18.75
2024-12-06,21,89,88,108.42696629213484,106.0,195.2,251,302095.51,3394.331573033708,1510.43,73.0,16.0,17.98,52,3,10,24,17.0,19.1,26.0,29.21
2024-12-06,22,87,87,108.60919540229885,99.0,197.7,259,374504.57,4304.650229885057,1872.5,74.0,13.0,14.94,40,0,21,26,20.0,22.99,16.0,18.39
2024-12-06,23,92,91,119.3695652173913,112.0,192.15000000000003,282,332142.68,3610.2465217391305,1660.7,79.0,13.0,14.13,46,4,11,31,18.0,19.57,21.0,22.83
2024-12-07,0,16,16,45.3125,37.5,98.25,108,46504.81,2906.550625,232.53,15.0,1.0,6.25,9,0,2,5,2.0,12.5,3.0,18.75
2024-12-07,1,13,13,62.69230769230769,51.0,140.2,145,49046.869999999995,3772.8361538461536,245.24,13.0,0.0,0.0,8,0,1,4,3.0,23.08,2.0,15.38
2024-12-07,2,15,15,53.666666666666664,50.0,109.09999999999997,135,36240.39,2416.026,181.2,14.0,1.0,6.67,8,1,2,4,2.0,13.33,2.0,13.33
2024-12-07,3,17,17,42.88235294117647,39.0,81.39999999999998,115,26029.89,1531.17,130.15,16.0,1.0,5.88,5,1,5,6,1.0,5.88,3.0,17.65
2024-12-07,4,8,8,63.5,54.0,142.04999999999995,176,15303.2,1912.9,76.51,8.0,0.0,0.0,3,0,2,3,1.0,12.5,2.0,25.0
2024-12-07,5,17,17,50.1764705882353,48.0,92.79999999999998,116,41387.92,2434.5835294117646,206.96,17.0,0.0,0.0,7,0,2,8,2.0,11.76,3.0,17.65
2024-12-07,6,11,11,42.54545454545455,36.0,79.5,92,16701.91,1518.3554545454544,83.50999999999999,11.0,0.0,0.0,4,1,2,4,1.0,9.09,2.0,18.18
2024-12-07,7,17,16,51.294117647058826,39.0,133.99999999999994,186,41661.85,2450.6970588235295,208.3,16.0,1.0,5.88,8,1,2,6,3.0,17.65,6.0,35.29
2024-12-07,8,16,16,59.3125,47.0,142.25,155,87730.71,5483.169375,438.65999999999997,14.0,2.0,12.5,8,1,1,6,5.0,31.25,6.0,37.5
2024-12-07,9,16,16,63.25,49.0,154.25,158,46403.49,2900.218125,232.04,14.0,2.0,12.5,7,0,2,7,3.0,18.75,6.0,37.5
2024-12-07,10,17,17,50.0,41.0,111.39999999999998,133,48590.12,2858.2423529411767,242.95,16.0,1.0,5.88,4,0,4,9,2.0,11.76,5.0,29.41
2024-12-07,11,17,17,52.411764705882355,53.0,117.6,124,58073.130000000005,3416.0664705882355,290.37,16.0,1.0,5.88,9,0,0,8,2.0,11.76,4.0,23.53
2024-12-07,12,17,17,51.529411764705884,41.0,127.0,127,72520.75,4265.926470588235,362.6,16.0,1.0,5.88,9,1,1,6,4.0,23.53,3.0,17.65
2024-12-07,13,15,15,52.8,43.0,145.89999999999998,155,39357.22,2623.8146666666667,196.78,14.0,1.0,6.67,6,0,3,6,3.0,20.0,4.0,26.67
2024-12-07,14,11,11,34.0,32.0,53.5,57,13113.79,1192.1627272727274,65.58,11.0,0.0,0.0,7,0,1,3,0.0,0.0,2.0,18.18
2024-12-07,15,21,21,58.095238095238095,39.0,163.0,207,54252.14,2583.435238095238,271.27,20.0,1.0,4.76,11,1,3,6,3.0,14.29,6.0,28.57
2024-12-07,16,13,13,35.69230769230769,22.0,96.39999999999996,112,42687.1,3283.623076923077,213.44,11.0,2.0,15.38,7,1,2,3,2.0,15.38,3.0,23.08
2024-12-07,17,18,18,50.333333333333336,45.0,88.59999999999997,109,21897.5,1216.5277777777778,109.5,15.0,3.0,16.67,9,2,3,4,1.0,5.56,5.0,27.78
2024-12-07,18,101,99,115.42574257425743,112.0,213.0,236,309003.46,3059.440198019802,1545.08,91.0,10.0,9.9,49,3,22,27,17.0,16.83,27.0,26.73
2024-12-07,19,87,84,119.40229885057471,112.0,217.3,285,295448.27,3395.957126436782,1477.29,78.0,9.0,10.34,38,2,15,32,17.0,19.54,28.0,32.18
2024-12-07,20,108,107,121.53703703703704,114.0,201.44999999999987,271,362314.01,3354.759351851852,1811.58,96.0,12.0,11.11,56,4,17,31,20.0,18.52,30.0,27.78
2024-12-07,21,105,105,113.78095238095239,109.0,179.39999999999998,295,322910.19,3075.3351428571427,1614.53,92.0,13.0,12.38,54,4,11,36,16.0,15.24,35.0,33.33
2024-12-07,22,95,95,115.10526315789474,109.0,204.79999999999998,260,245509.93,2584.315052631579,1227.54,76.0,19.0,20.0,37,5,13,40,11.0,11.58,32.0,33.68
2024-12-07,23,92,91,115.26086956521739,111.5,195.45,254,288646.25,3137.459239130435,1443.27,69.0,23.0,25.0,40,5,16,31,14.0,15.22,28.0,30.43
2024-12-08,0,8,8,72.375,64.0,147.79999999999998,166,27614.96,3451.87,138.08,8.0,0.0,0.0,3,1,2,2,2.0,25.0,3.0,37.5
2024-12-08,1,14,14,45.285714285714285,31.0,85.7,87,17629.14,1259.2242857142858,88.16,14.0,0.0,0.0,7,0,0,7,0.0,0.0,1.0,7.14
2024-12-08,2,19,19,50.526315789473685,54.0,99.79999999999998,107,35805.15,1884.4815789473685,179.02,19.0,0.0,0.0,11,1,4,3,2.0,10.53,4.0,21.05
2024-12-08,3,10,10,53.1,38.0,131.64999999999998,142,40570.56,4057.0559999999996,202.85,10.0,0.0,0.0,3,1,2,4,2.0,20.0,1.0,10.0
2024-12-08,4,12,12,39.666666666666664,39.5,61.94999999999999,68,10355.33,862.9441666666667,51.769999999999996,11.0,1.0,8.33,7,0,0,5,0.0,0.0,4.0,33.33
2024-12-08,5,18,18,52.611111111111114,48.5,103.75,108,45243.41,2513.522777777778,226.21,17.0,1.0,5.56,11,1,2,4,3.0,16.67,5.0,27.78
2024-12-08,6,17,17,58.35294117647059,46.0,131.6,134,59456.08,3497.4164705882354,297.27,17.0,0.0,0.0,7,1,1,8,3.0,17.65,6.0,35.29
2024-12-08,7,23,23,56.73913043478261,37.0,157.29999999999995,189,68885.45999999999,2995.0199999999995,344.44,23.0,0.0,0.0,9,1,2,11,5.0,21.74,8.0,34.78
2024-12-08,8,13,13,62.15384615384615,56.0,136.6,142,45577.28,3505.944615384615,227.87,13.0,0.0,0.0,6,1,1,5,3.0,23.08,2.0,15.38
2024-12-08,9,16,16,43.1875,44.0,70.25,71,45131.909999999996,2820.7443749999998,225.67,14.0,2.0,12.5,6,0,2,8,2.0,12.5,5.0,31.25
2024-12-08,10,14,14,47.785714285714285,52.0,75.05,77,16311.97,1165.1407142857142,81.55,12.0,2.0,14.29,4,1,4,5,0.0,0.0,2.0,14.29
2024-12-08,11,9,9,55.0,51.0,105.39999999999998,127,31108.0,3456.4444444444443,155.53,9.0,0.0,0.0,3,0,3,3,2.0,22.22,3.0,33.33
2024-12-08,12,14,14,53.57142857142857,47.0,93.64999999999998,132,31150.760000000002,2225.054285714286,155.77,14.0,0.0,0.0,5,0,3,6,1.0,7.14,3.0,21.43
2024-12-08,13,11,11,66.9090909090909,61.0,125.5,133,52441.060000000005,4767.369090909091,262.21999999999997,10.0,1.0,9.09,5,1,2,3,4.0,36.36,6.0,54.55
2024-12-08,14,9,9,42.0,37.0,82.0,90,14251.34,1583.4822222222222,71.27,9.0,0.0,0.0,4,0,2,3,1.0,11.11,1.0,11.11
2024-12-08,15,14,14,69.14285714285714,63.5,170.6,181,59952.6,4282.328571428571,299.74,14.0,0.0,0.0,8,1,2,3,5.0,35.71,3.0,21.43
2024-12-08,16,15,15,58.8,53.0,103.59999999999997,126,43167.880000000005,2877.858666666667,215.81,13.0,2.0,13.33,9,0,1,5,2.0,13.33,6.0,40.0
2024-12-08,17,18,18,74.5,61.5,163.44999999999996,183,118867.56,6603.753333333333,594.36,18.0,0.0,0.0,10,1,1,6,6.0,33.33,6.0,33.33
2024-12-08,18,93,93,122.63440860215054,110.0,246.19999999999987,312,321793.33999999997,3460.143440860215,1609.02,78.0,15.0,16.13,42,4,18,29,18.0,19.35,20.0,21.51
2024-12-08,19,98,98,115.37755102040816,102.0,220.7999999999999,263,314468.47000000003,3208.8619387755107,1572.33,84.0,14.0,14.29,53,4,9,32,16.0,16.33,23.0,23.47
